3_conv_model
40.668009996414185
35.249565839767456
36.06075429916382
35.314369916915894
35.85361337661743
37.2150764465332
36.71512484550476
35.97592210769653
35.50127911567688
36.33920621871948
36.113107681274414
36.919954776763916
37.730751514434814
38.13268423080444
38.47881078720093
37.72799205780029
36.59955835342407
36.92348647117615
37.22023844718933
35.793235063552856
38.103755950927734
36.462645053863525
35.381770610809326
35.42227244377136
34.89654231071472
35.42237830162048
36.45384645462036
35.95556902885437
36.37216925621033
35.357680320739746
36.237438440322876
36.02040958404541
36.117433071136475
35.572816610336304
36.402342557907104
35.86055541038513
36.72882533073425
35.98787045478821
35.783668994903564
35.46418595314026
35.08724904060364
35.099098443984985
35.46553373336792
36.92474675178528
35.717695474624634
35.904972314834595
36.44065809249878
35.8284592628479
35.3807532787323
35.68981409072876
36.626214265823364
38.14786171913147
39.29301428794861
37.93608260154724
36.967844009399414
36.70650935173035
37.129668951034546
36.124078035354614
36.633811712265015
36.8124566078186
36.35729217529297
34.9745831489563
36.25981044769287
37.30289053916931
38.906020164489746
37.2784469127655
36.1298143863678
36.09759783744812
37.17704248428345
37.23686957359314
37.477829933166504
36.520676374435425
36.62430715560913
37.357224225997925
36.95836615562439
36.88817524909973
37.58748173713684
38.88357973098755
38.434487104415894
38.35505795478821
38.063416957855225
36.307454109191895
36.61131286621094
37.77258515357971
37.17701458930969
37.25294208526611
38.0035834312439
36.464731216430664
38.90015006065369
38.41911220550537
36.8741192817688
37.830501317977905
37.76450514793396
37.605823040008545
37.62587070465088
38.26132297515869
37.426594257354736
37.290281772613525
37.00009894371033
37.35445261001587
