3_conv_model
32.464295864105225
31.13510489463806
31.336931705474854
31.86687445640564
32.153984785079956
31.541271924972534
31.49067211151123
31.85609006881714
31.8608615398407
31.66201138496399
31.558210372924805
31.23757839202881
31.824270725250244
32.28336477279663
31.742514610290527
31.811996936798096
32.159868240356445
32.05101490020752
31.554417371749878
31.731717824935913
31.58623242378235
31.693463802337646
31.75436234474182
31.99504852294922
31.750860452651978
31.198030710220337
32.18917393684387
32.21598172187805
31.56298804283142
31.508143424987793
31.92468810081482
32.26396942138672
31.53531575202942
31.483604669570923
31.619778156280518
32.28836011886597
32.957566261291504
32.4277400970459
32.081745862960815
31.918772220611572
31.62711811065674
31.70078420639038
32.04546618461609
31.597636461257935
31.862189054489136
32.047536849975586
31.963833808898926
31.493425369262695
31.98050618171692
31.30924677848816
32.25199317932129
31.7895565032959
31.42097759246826
31.13213610649109
30.97905969619751
31.43106484413147
31.302080392837524
31.68708038330078
31.427839756011963
31.98772644996643
31.640777111053467
31.675636291503906
32.14486503601074
31.934701442718506
31.92676877975464
31.572608947753906
31.90826654434204
31.475364446640015
31.619303226470947
31.106539487838745
31.09474229812622
31.150664806365967
31.339911460876465
31.232430458068848
31.746621131896973
31.119738578796387
31.5515878200531
32.0168833732605
33.3525595664978
31.839247941970825
31.649446487426758
31.572442770004272
31.802041053771973
31.5169415473938
31.556766271591187
31.720027208328247
31.541898250579834
30.742722749710083
31.18408179283142
30.908686637878418
31.221728086471558
31.152793884277344
31.895231246948242
31.370980739593506
31.143311500549316
31.51150679588318
31.77357316017151
31.43617868423462
31.13623809814453
31.799986600875854
