resnet50_conv_model
37.894673347473145
37.57001495361328
39.83867025375366
39.64451241493225
38.72895836830139
38.4972779750824
37.1734516620636
38.02354097366333
37.83984041213989
38.0321786403656
37.90956783294678
38.084691762924194
38.21084690093994
37.69859457015991
37.64661741256714
38.547083139419556
38.000064849853516
37.80722999572754
37.948827505111694
37.693137884140015
38.43799805641174
37.86672282218933
37.748252153396606
38.38486313819885
38.51859164237976
37.972083568573
38.19238758087158
37.79015135765076
38.445568799972534
38.42882037162781
38.53283977508545
38.59838843345642
38.116917848587036
38.69463276863098
38.740230321884155
38.32537531852722
37.729461908340454
38.057178258895874
38.28852677345276
37.98706316947937
38.299480676651
38.21092653274536
38.62792611122131
38.65057635307312
38.68415832519531
38.12576675415039
38.159648180007935
38.084672689437866
37.98403286933899
38.30095386505127
37.95884323120117
38.15083956718445
38.37347865104675
37.944509744644165
38.252309799194336
37.92494583129883
38.09732937812805
38.14518451690674
38.66108059883118
38.18387722969055
38.31643223762512
37.92606592178345
38.319509506225586
38.25023031234741
38.41076874732971
38.45832180976868
37.79839825630188
37.9679741859436
38.10295820236206
38.16553282737732
37.60336637496948
38.127633571624756
37.81793689727783
39.0533926486969
38.24442410469055
38.71472716331482
38.75516986846924
38.68489050865173
38.06385397911072
38.087876319885254
38.51692605018616
38.40998387336731
38.718854904174805
38.63883376121521
38.948590993881226
38.534395933151245
38.7675895690918
37.57117223739624
37.874117851257324
37.999537229537964
38.602906703948975
38.386054039001465
38.772052526474
38.64481043815613
38.31216096878052
38.52322244644165
38.549025774002075
38.09049606323242
37.90249276161194
38.31845021247864
