resnet50_conv_model
41.52441430091858
41.54944896697998
41.55982518196106
41.61642265319824
41.484907150268555
41.37499260902405
41.646483421325684
41.881205558776855
41.49528479576111
41.67275381088257
41.73759698867798
41.73241949081421
42.429823875427246
41.855451583862305
42.33755660057068
41.611475229263306
41.85120916366577
41.70176696777344
41.81003713607788
41.83928442001343
41.84288811683655
41.25883436203003
41.70340371131897
40.92383527755737
42.07022142410278
41.380295515060425
41.30620098114014
41.33764386177063
41.63518166542053
41.64499092102051
41.560888051986694
41.79654884338379
41.570401430130005
41.94874119758606
42.04602360725403
41.70389437675476
42.153475522994995
41.94818568229675
41.69846200942993
41.34334707260132
41.86005735397339
41.777470111846924
41.24469804763794
41.91904973983765
42.43773007392883
41.82582879066467
41.63328289985657
42.088329553604126
42.53136372566223
42.242830753326416
41.4734787940979
42.283809423446655
42.06333088874817
41.52382564544678
42.167746782302856
42.105064868927
42.0315625667572
41.87767815589905
41.46627163887024
42.166383504867554
41.921746253967285
42.148643255233765
43.38541030883789
41.73625040054321
41.46492958068848
42.607956886291504
42.983044147491455
42.041844606399536
42.2891263961792
41.586907625198364
41.79502463340759
41.71258091926575
42.31451344490051
42.27956771850586
41.847140073776245
42.087077379226685
41.608073234558105
41.83360195159912
41.86138129234314
42.07481288909912
42.105504274368286
42.033302783966064
42.51425075531006
42.43044090270996
42.16221237182617
42.004894733428955
42.375619888305664
42.11677598953247
42.21929621696472
41.8974175453186
42.26693820953369
41.91548824310303
42.09152364730835
42.016122341156006
42.62928366661072
42.210482358932495
41.76730227470398
41.53603267669678
41.71118402481079
42.45440101623535
