vanillaUNet_model
39.33332705497742
19.547595739364624
19.730889320373535
19.498714447021484
19.426395177841187
19.52021098136902
19.356734037399292
19.361026287078857
19.47599697113037
19.527059078216553
19.539209842681885
19.437535524368286
19.255476474761963
19.41730761528015
19.766737461090088
19.351722240447998
19.307544946670532
19.303889274597168
19.274040937423706
19.37528395652771
19.321925401687622
19.288066387176514
19.319876194000244
19.733007669448853
19.842307567596436
19.394278526306152
19.84387731552124
19.558433771133423
19.493797063827515
19.653953790664673
19.77386450767517
19.416456699371338
19.852407932281494
19.324350357055664
19.590025424957275
19.464354753494263
19.460973262786865
19.71203851699829
19.437222003936768
19.256272554397583
19.52642512321472
19.5279483795166
19.465819597244263
19.366371631622314
19.540689706802368
19.25828456878662
19.413774728775024
19.540151119232178
19.257754802703857
19.319528818130493
19.348405838012695
19.2013156414032
19.268691301345825
19.284960508346558
19.300596237182617
19.282381296157837
19.302430391311646
19.223754167556763
19.238802909851074
19.18230104446411
