vanillaUNet_model
232.26608967781067
231.24099707603455
230.72061157226562
229.16754531860352
232.05911898612976
232.75813746452332
229.415189743042
229.00347304344177
231.25619220733643
228.67035818099976
232.25560522079468
231.0480351448059
233.5942268371582
233.8859097957611
231.3905234336853
231.0324671268463
229.35962104797363
233.83412647247314
233.11246466636658
229.4322919845581
228.98330545425415
233.18360781669617
231.82358765602112
230.12152695655823
231.7414858341217
227.33723974227905
231.9185938835144
230.10712385177612
228.88785433769226
231.98741817474365
231.12381029129028
229.3176634311676
231.69349217414856
228.46091723442078
231.18321108818054
230.25183844566345
228.75145626068115
229.8861825466156
230.84297442436218
228.50830459594727
229.27456045150757
231.7470257282257
228.0360460281372
229.6682698726654
230.3355212211609
232.8315818309784
230.06237697601318
231.07733154296875
229.84411692619324
231.12193655967712
230.11318063735962
228.13006591796875
232.56695890426636
231.82098627090454
231.26803541183472
230.67337083816528
231.79119443893433
228.24347186088562
231.0165765285492
228.5902156829834
