vanillaUNet_model
138.8709876537323
134.31463503837585
132.4402298927307
189.653502702713
218.01036143302917
207.23431491851807
208.99835109710693
204.68073773384094
205.00408244132996
233.05235052108765
284.79513907432556
284.21429657936096
252.43836212158203
209.89753890037537
197.4182755947113
205.6411051750183
209.42822813987732
206.61154079437256
211.6977596282959
207.51663875579834
196.71715760231018
201.47540545463562
199.0838487148285
201.06126976013184
203.10460901260376
200.5463604927063
202.1229920387268
200.42528343200684
195.89522099494934
198.97916722297668
198.33795380592346
199.75497913360596
201.05513906478882
193.9000210762024
199.7094190120697
201.62214016914368
201.45232915878296
197.58055305480957
197.9595696926117
205.70952677726746
209.70950293540955
208.300119638443
198.1638457775116
196.5519208908081
199.95550727844238
199.86625385284424
199.18049025535583
210.81117820739746
205.3364086151123
206.9844949245453
203.8788070678711
210.44860792160034
232.39928317070007
219.6845760345459
193.91239166259766
212.25455164909363
213.03861784934998
218.98302721977234
209.49141836166382
207.15973281860352
