vanillaUNet_model
200.10564970970154
192.74724507331848
189.950754404068
190.4124858379364
181.50823259353638
177.35409379005432
176.82899141311646
175.3331151008606
176.31115889549255
177.11803817749023
178.22495818138123
181.28073263168335
174.71920585632324
179.2087423801422
177.47325444221497
176.97124934196472
174.94591403007507
178.92659282684326
180.52447628974915
178.08778548240662
178.9333140850067
191.83781147003174
179.85917925834656
177.62721061706543
176.65245938301086
180.42657804489136
181.3730833530426
183.8132836818695
183.98828768730164
173.67861080169678
176.27710008621216
181.3501696586609
183.2304928302765
181.08654880523682
180.05816102027893
191.13878226280212
190.316819190979
189.80018663406372
188.63993620872498
184.73004937171936
189.93273377418518
189.91099572181702
181.479642868042
177.316792011261
181.33893823623657
192.27666783332825
188.75002121925354
188.38408064842224
191.1289427280426
191.6232464313507
183.7257957458496
183.68923544883728
179.68783903121948
174.57052063941956
178.23924708366394
177.88382601737976
178.53054642677307
177.36431121826172
178.01912212371826
179.8058180809021
