vanillaUNet_model
71.98639249801636
48.876583099365234
48.69074082374573
48.9161696434021
48.69541883468628
48.89552354812622
48.97383117675781
48.95416569709778
48.99259972572327
48.88212966918945
49.041040897369385
48.91582632064819
49.02577590942383
48.93738317489624
48.82200312614441
48.87557005882263
48.9443359375
48.95544695854187
48.9899697303772
49.076547622680664
49.112046003341675
49.176188707351685
49.16541290283203
49.03204917907715
49.06631016731262
49.18470811843872
49.14688849449158
49.1162166595459
49.02717065811157
49.044241189956665
49.10036826133728
49.25146269798279
49.13841438293457
49.09949350357056
49.148313760757446
49.16649532318115
49.08828926086426
49.05702209472656
49.12741565704346
49.09721374511719
49.12040424346924
49.030126333236694
49.044609785079956
49.08709931373596
48.99461269378662
49.352243185043335
49.00647497177124
49.10789752006531
49.21351218223572
49.0690975189209
48.99597382545471
48.92594289779663
49.01011776924133
48.974875926971436
48.97383952140808
49.31779170036316
49.44299387931824
49.199798822402954
48.98444986343384
49.06903386116028
